Initialised
Listening to port 4567
Connected!!!
CTE: , 0.3607 , Next Steering Value: -0.10334
42["steer",{"steering_angle":-0.10334,"throttle":0.2}]
CTE: , 0.3711 , Next Steering Value: -0.09502
42["steer",{"steering_angle":-0.0950199999999999,"throttle":0.2}]
CTE: , 0.3767 , Next Steering Value: -0.08654
42["steer",{"steering_angle":-0.08654,"throttle":0.2}]
CTE: , 0.3779 , Next Steering Value: -0.07798
42["steer",{"steering_angle":-0.0779800000000001,"throttle":0.2}]
CTE: , 0.375 , Next Steering Value: -0.0692
42["steer",{"steering_angle":-0.0692,"throttle":0.2}]
CTE: , 0.3655 , Next Steering Value: -0.0541
42["steer",{"steering_angle":-0.0541,"throttle":0.2}]
CTE: , 0.3585 , Next Steering Value: -0.0577
42["steer",{"steering_angle":-0.0577,"throttle":0.2}]
CTE: , 0.3414 , Next Steering Value: -0.03408
42["steer",{"steering_angle":-0.03408,"throttle":0.2}]
CTE: , 0.3257 , Next Steering Value: -0.03374
42["steer",{"steering_angle":-0.03374,"throttle":0.2}]
CTE: , 0.3083 , Next Steering Value: -0.02686
42["steer",{"steering_angle":-0.0268600000000001,"throttle":0.2}]
CTE: , 0.2834 , Next Steering Value: -0.00688
42["steer",{"steering_angle":-0.00687999999999993,"throttle":0.2}]
CTE: , 0.2702 , Next Steering Value: -0.02764
42["steer",{"steering_angle":-0.02764,"throttle":0.2}]
CTE: , 0.2506 , Next Steering Value: -0.01092
42["steer",{"steering_angle":-0.01092,"throttle":0.2}]
CTE: , 0.2236 , Next Steering Value: 0.00928
42["steer",{"steering_angle":0.00927999999999999,"throttle":0.2}]
CTE: , 0.2031 , Next Steering Value: 0.00038
42["steer",{"steering_angle":0.000379999999999978,"throttle":0.2}]
CTE: , 0.1774 , Next Steering Value: 0.01592
42["steer",{"steering_angle":0.01592,"throttle":0.2}]
CTE: , 0.1652 , Next Steering Value: -0.00864
42["steer",{"steering_angle":-0.00864000000000003,"throttle":0.2}]
CTE: , 0.1428 , Next Steering Value: 0.01624
42["steer",{"steering_angle":0.01624,"throttle":0.2}]
CTE: , 0.1271 , Next Steering Value: 0.00598
42["steer",{"steering_angle":0.00598000000000004,"throttle":0.2}]
CTE: , 0.1128 , Next Steering Value: 0.00604
42["steer",{"steering_angle":0.00603999999999999,"throttle":0.2}]
CTE: , 0.0999 , Next Steering Value: 0.00582
42["steer",{"steering_angle":0.00581999999999999,"throttle":0.2}]
CTE: , 0.0846 , Next Steering Value: 0.01368
42["steer",{"steering_angle":0.01368,"throttle":0.2}]
CTE: , 0.0779 , Next Steering Value: -0.00218
42["steer",{"steering_angle":-0.00218,"throttle":0.2}]
CTE: , 0.0665 , Next Steering Value: 0.0095
42["steer",{"steering_angle":0.00949999999999999,"throttle":0.2}]
CTE: , 0.0595 , Next Steering Value: 0.0021
42["steer",{"steering_angle":0.00210000000000001,"throttle":0.2}]
CTE: , 0.0538 , Next Steering Value: 0.00064
42["steer",{"steering_angle":0.000639999999999993,"throttle":0.2}]
CTE: , 0.0494 , Next Steering Value: -0.00108
42["steer",{"steering_angle":-0.00108,"throttle":0.2}]
CTE: , 0.0666 , Next Steering Value: -0.04772
42["steer",{"steering_angle":-0.04772,"throttle":0.2}]
CTE: , 0.127 , Next Steering Value: -0.1462
42["steer",{"steering_angle":-0.1462,"throttle":0.2}]
CTE: , 0.1059 , Next Steering Value: 0.02102
42["steer",{"steering_angle":0.02102,"throttle":0.2}]
CTE: , 0.1306 , Next Steering Value: -0.07552
42["steer",{"steering_angle":-0.07552,"throttle":0.2}]
CTE: , 0.1653 , Next Steering Value: -0.10246
42["steer",{"steering_angle":-0.10246,"throttle":0.2}]
CTE: , 0.199 , Next Steering Value: -0.1072
42["steer",{"steering_angle":-0.1072,"throttle":0.2}]
CTE: , 0.2285 , Next Steering Value: -0.1047
42["steer",{"steering_angle":-0.1047,"throttle":0.2}]
CTE: , 0.2533 , Next Steering Value: -0.10026
42["steer",{"steering_angle":-0.10026,"throttle":0.2}]
CTE: , 0.2733 , Next Steering Value: -0.09466
42["steer",{"steering_angle":-0.0946599999999999,"throttle":0.2}]
CTE: , 0.2929 , Next Steering Value: -0.09778
42["steer",{"steering_angle":-0.09778,"throttle":0.2}]
CTE: , 0.3025 , Next Steering Value: -0.0797
42["steer",{"steering_angle":-0.0797,"throttle":0.2}]
CTE: , 0.3076 , Next Steering Value: -0.07172
42["steer",{"steering_angle":-0.07172,"throttle":0.2}]
CTE: , 0.3088 , Next Steering Value: -0.06416
42["steer",{"steering_angle":-0.0641600000000001,"throttle":0.2}]
CTE: , 0.3067 , Next Steering Value: -0.05714
42["steer",{"steering_angle":-0.0571399999999999,"throttle":0.2}]
CTE: , 0.3017 , Next Steering Value: -0.05034
42["steer",{"steering_angle":-0.0503400000000001,"throttle":0.2}]
CTE: , 0.294 , Next Steering Value: -0.0434
42["steer",{"steering_angle":-0.0433999999999999,"throttle":0.2}]
CTE: , 0.2841 , Next Steering Value: -0.03702
42["steer",{"steering_angle":-0.0370200000000001,"throttle":0.2}]
CTE: , 0.2724 , Next Steering Value: -0.03108
42["steer",{"steering_angle":-0.0310799999999999,"throttle":0.2}]
CTE: , 0.2591 , Next Steering Value: -0.02522
42["steer",{"steering_angle":-0.02522,"throttle":0.2}]
CTE: , 0.2447 , Next Steering Value: -0.02014
42["steer",{"steering_angle":-0.02014,"throttle":0.2}]
CTE: , 0.2295 , Next Steering Value: -0.0155
42["steer",{"steering_angle":-0.0155,"throttle":0.2}]
CTE: , 0.2138 , Next Steering Value: -0.01136
42["steer",{"steering_angle":-0.01136,"throttle":0.2}]
CTE: , 0.1926 , Next Steering Value: 0.00388
42["steer",{"steering_angle":0.00387999999999999,"throttle":0.2}]
CTE: , 0.182 , Next Steering Value: -0.0152
42["steer",{"steering_angle":-0.0152,"throttle":0.2}]
CTE: , 0.1668 , Next Steering Value: -0.00296
42["steer",{"steering_angle":-0.00296000000000002,"throttle":0.2}]
CTE: , 0.1519 , Next Steering Value: -0.00058
42["steer",{"steering_angle":-0.000580000000000011,"throttle":0.2}]
CTE: , 0.1375 , Next Steering Value: 0.0013
42["steer",{"steering_angle":0.00129999999999999,"throttle":0.2}]
CTE: , 0.1239 , Next Steering Value: 0.00242
42["steer",{"steering_angle":0.00242000000000003,"throttle":0.2}]
CTE: , 0.1111 , Next Steering Value: 0.00338
42["steer",{"steering_angle":0.00337999999999998,"throttle":0.2}]
CTE: , 0.0957 , Next Steering Value: 0.01166
42["steer",{"steering_angle":0.01166,"throttle":0.2}]
CTE: , 0.0854 , Next Steering Value: 0.00352
42["steer",{"steering_angle":0.00351999999999998,"throttle":0.2}]
CTE: , 0.0766 , Next Steering Value: 0.00228
42["steer",{"steering_angle":0.00228,"throttle":0.2}]
CTE: , 0.069 , Next Steering Value: 0.0014
42["steer",{"steering_angle":0.00139999999999999,"throttle":0.2}]
CTE: , 0.0626 , Next Steering Value: 0.00028
42["steer",{"steering_angle":0.000280000000000004,"throttle":0.2}]
CTE: , 0.0572 , Next Steering Value: -0.00064
42["steer",{"steering_angle":-0.000639999999999996,"throttle":0.2}]
CTE: , 0.0529 , Next Steering Value: -0.00198
42["steer",{"steering_angle":-0.00198,"throttle":0.2}]
CTE: , 0.0496 , Next Steering Value: -0.00332
42["steer",{"steering_angle":-0.00331999999999999,"throttle":0.2}]
CTE: , 0.0473 , Next Steering Value: -0.00486
42["steer",{"steering_angle":-0.00486000000000001,"throttle":0.2}]
CTE: , 0.0458 , Next Steering Value: -0.00616
42["steer",{"steering_angle":-0.00616,"throttle":0.2}]
CTE: , 0.0451 , Next Steering Value: -0.00762
42["steer",{"steering_angle":-0.00762,"throttle":0.2}]
CTE: , 0.0452 , Next Steering Value: -0.00924
42["steer",{"steering_angle":-0.00923999999999999,"throttle":0.2}]
CTE: , 0.0459 , Next Steering Value: -0.01058
42["steer",{"steering_angle":-0.01058,"throttle":0.2}]
CTE: , 0.0472 , Next Steering Value: -0.01204
42["steer",{"steering_angle":-0.01204,"throttle":0.2}]
CTE: , 0.049 , Next Steering Value: -0.0134
42["steer",{"steering_angle":-0.0134,"throttle":0.2}]
CTE: , 0.0511 , Next Steering Value: -0.01442
42["steer",{"steering_angle":-0.01442,"throttle":0.2}]
CTE: , 0.0537 , Next Steering Value: -0.01594
42["steer",{"steering_angle":-0.01594,"throttle":0.2}]
CTE: , 0.0574 , Next Steering Value: -0.01888
42["steer",{"steering_angle":-0.01888,"throttle":0.2}]
CTE: , 0.0604 , Next Steering Value: -0.01808
42["steer",{"steering_angle":-0.01808,"throttle":0.2}]
CTE: , 0.0635 , Next Steering Value: -0.0189
42["steer",{"steering_angle":-0.0189,"throttle":0.2}]
CTE: , 0.1053 , Next Steering Value: -0.10466
42["steer",{"steering_angle":-0.10466,"throttle":0.2}]
CTE: , 0.3832 , Next Steering Value: -0.63244
42["steer",{"steering_angle":-0.63244,"throttle":0.2}]
CTE: , 0.7048 , Next Steering Value: -0.78416
42["steer",{"steering_angle":-0.78416,"throttle":0.2}]
CTE: , 0.5402 , Next Steering Value: 0.22116
42["steer",{"steering_angle":0.22116,"throttle":0.2}]
CTE: , 0.4006 , Next Steering Value: 0.19908
42["steer",{"steering_angle":0.19908,"throttle":0.2}]
CTE: , 0.2652 , Next Steering Value: 0.21776
42["steer",{"steering_angle":0.21776,"throttle":0.2}]
CTE: , 0.2292 , Next Steering Value: 0.02616
42["steer",{"steering_angle":0.02616,"throttle":0.2}]
CTE: , 0.2263 , Next Steering Value: -0.03946
42["steer",{"steering_angle":-0.03946,"throttle":0.2}]
CTE: , 0.2579 , Next Steering Value: -0.11478
42["steer",{"steering_angle":-0.11478,"throttle":0.2}]
CTE: , 0.2945 , Next Steering Value: -0.1321
42["steer",{"steering_angle":-0.1321,"throttle":0.2}]
CTE: , 0.3268 , Next Steering Value: -0.12996
42["steer",{"steering_angle":-0.12996,"throttle":0.2}]
CTE: , 0.3527 , Next Steering Value: -0.12234
42["steer",{"steering_angle":-0.12234,"throttle":0.2}]
CTE: , 0.3725 , Next Steering Value: -0.1141
42["steer",{"steering_angle":-0.1141,"throttle":0.2}]
CTE: , 0.3867 , Next Steering Value: -0.10574
42["steer",{"steering_angle":-0.10574,"throttle":0.2}]
CTE: , 0.3958 , Next Steering Value: -0.09736
42["steer",{"steering_angle":-0.09736,"throttle":0.2}]
CTE: , 0.4001 , Next Steering Value: -0.08862
42["steer",{"steering_angle":-0.0886200000000001,"throttle":0.2}]
CTE: , 0.3992 , Next Steering Value: -0.07804
42["steer",{"steering_angle":-0.07804,"throttle":0.2}]
CTE: , 0.3938 , Next Steering Value: -0.06796
42["steer",{"steering_angle":-0.06796,"throttle":0.2}]
CTE: , 0.3849 , Next Steering Value: -0.05918
42["steer",{"steering_angle":-0.0591800000000001,"throttle":0.2}]
CTE: , 0.3729 , Next Steering Value: -0.05058
42["steer",{"steering_angle":-0.05058,"throttle":0.2}]
CTE: , 0.3584 , Next Steering Value: -0.04268
42["steer",{"steering_angle":-0.04268,"throttle":0.2}]
CTE: , 0.3417 , Next Steering Value: -0.03494
42["steer",{"steering_angle":-0.03494,"throttle":0.2}]
CTE: , 0.3234 , Next Steering Value: -0.02808
42["steer",{"steering_angle":-0.02808,"throttle":0.2}]
CTE: , 0.3037 , Next Steering Value: -0.02134
42["steer",{"steering_angle":-0.02134,"throttle":0.2}]
CTE: , 0.2832 , Next Steering Value: -0.01564
42["steer",{"steering_angle":-0.01564,"throttle":0.2}]
CTE: , 0.2621 , Next Steering Value: -0.01022
42["steer",{"steering_angle":-0.01022,"throttle":0.2}]
CTE: , 0.2337 , Next Steering Value: 0.01006
42["steer",{"steering_angle":0.01006,"throttle":0.2}]
CTE: , 0.2125 , Next Steering Value: -0.0001
42["steer",{"steering_angle":-0.00010000000000001,"throttle":0.2}]
CTE: , 0.1922 , Next Steering Value: 0.00216
42["steer",{"steering_angle":0.00215999999999997,"throttle":0.2}]
CTE: , 0.173 , Next Steering Value: 0.0038
42["steer",{"steering_angle":0.00380000000000005,"throttle":0.2}]
CTE: , 0.1545 , Next Steering Value: 0.0061
42["steer",{"steering_angle":0.00609999999999998,"throttle":0.2}]
CTE: , 0.1371 , Next Steering Value: 0.00738
42["steer",{"steering_angle":0.00738,"throttle":0.2}]
CTE: , 0.1208 , Next Steering Value: 0.00844
42["steer",{"steering_angle":0.00843999999999999,"throttle":0.2}]
CTE: , 0.1011 , Next Steering Value: 0.01918
42["steer",{"steering_angle":0.01918,"throttle":0.2}]
CTE: , 0.092 , Next Steering Value: -0.0002
42["steer",{"steering_angle":-0.000200000000000006,"throttle":0.2}]
CTE: , 0.0765 , Next Steering Value: 0.0157
42["steer",{"steering_angle":0.0157,"throttle":0.2}]
CTE: , 0.0663 , Next Steering Value: 0.00714
42["steer",{"steering_angle":0.00714,"throttle":0.2}]
CTE: , 0.0578 , Next Steering Value: 0.00544
42["steer",{"steering_angle":0.00544,"throttle":0.2}]
CTE: , 0.0507 , Next Steering Value: 0.00406
42["steer",{"steering_angle":0.00405999999999999,"throttle":0.2}]
CTE: , 0.0448 , Next Steering Value: 0.00284
42["steer",{"steering_angle":0.00284,"throttle":0.2}]
CTE: , 0.039 , Next Steering Value: 0.0038
42["steer",{"steering_angle":0.0038,"throttle":0.2}]
CTE: , 0.036 , Next Steering Value: -0.0012
42["steer",{"steering_angle":-0.00119999999999999,"throttle":0.2}]
CTE: , 0.0341 , Next Steering Value: -0.00302
42["steer",{"steering_angle":-0.00302,"throttle":0.2}]
CTE: , 0.0333 , Next Steering Value: -0.00506
42["steer",{"steering_angle":-0.00506000000000001,"throttle":0.2}]
CTE: , 0.0333 , Next Steering Value: -0.00666
42["steer",{"steering_angle":-0.00666,"throttle":0.2}]
CTE: , 0.0342 , Next Steering Value: -0.00864
42["steer",{"steering_angle":-0.00864,"throttle":0.2}]
CTE: , 0.0363 , Next Steering Value: -0.01146
42["steer",{"steering_angle":-0.01146,"throttle":0.2}]
CTE: , 0.0386 , Next Steering Value: -0.01232
42["steer",{"steering_angle":-0.01232,"throttle":0.2}]
CTE: , 0.0404 , Next Steering Value: -0.01168
42["steer",{"steering_angle":-0.01168,"throttle":0.2}]
CTE: , 0.0445 , Next Steering Value: -0.0171
42["steer",{"steering_angle":-0.0171,"throttle":0.2}]
CTE: , 0.0479 , Next Steering Value: -0.01638
42["steer",{"steering_angle":-0.01638,"throttle":0.2}]
CTE: , 0.0515 , Next Steering Value: -0.0175
42["steer",{"steering_angle":-0.0175,"throttle":0.2}]
CTE: , 0.0552 , Next Steering Value: -0.01844
42["steer",{"steering_angle":-0.01844,"throttle":0.2}]
CTE: , 0.0603 , Next Steering Value: -0.02226
42["steer",{"steering_angle":-0.02226,"throttle":0.2}]
CTE: , 0.0628 , Next Steering Value: -0.01756
42["steer",{"steering_angle":-0.01756,"throttle":0.2}]
CTE: , 0.0677 , Next Steering Value: -0.02334
42["steer",{"steering_angle":-0.02334,"throttle":0.2}]
CTE: , 0.07 , Next Steering Value: -0.0186
42["steer",{"steering_angle":-0.0186,"throttle":0.2}]
CTE: , 0.0744 , Next Steering Value: -0.02368
42["steer",{"steering_angle":-0.02368,"throttle":0.2}]
CTE: , 0.0775 , Next Steering Value: -0.0217
42["steer",{"steering_angle":-0.0217,"throttle":0.2}]
CTE: , 0.0813 , Next Steering Value: -0.02386
42["steer",{"steering_angle":-0.02386,"throttle":0.2}]
CTE: , 0.0839 , Next Steering Value: -0.02198
42["steer",{"steering_angle":-0.02198,"throttle":0.2}]
CTE: , 0.0861 , Next Steering Value: -0.02162
42["steer",{"steering_angle":-0.02162,"throttle":0.2}]
CTE: , 0.0881 , Next Steering Value: -0.02162
42["steer",{"steering_angle":-0.02162,"throttle":0.2}]
CTE: , 0.0898 , Next Steering Value: -0.02136
42["steer",{"steering_angle":-0.02136,"throttle":0.2}]
CTE: , 0.0913 , Next Steering Value: -0.02126
42["steer",{"steering_angle":-0.02126,"throttle":0.2}]
CTE: , 0.0926 , Next Steering Value: -0.02112
42["steer",{"steering_angle":-0.02112,"throttle":0.2}]
CTE: , 0.094 , Next Steering Value: -0.0216
42["steer",{"steering_angle":-0.0216,"throttle":0.2}]
CTE: , 0.0948 , Next Steering Value: -0.02056
42["steer",{"steering_angle":-0.02056,"throttle":0.2}]
CTE: , 0.0954 , Next Steering Value: -0.02028
42["steer",{"steering_angle":-0.02028,"throttle":0.2}]
CTE: , 0.0957 , Next Steering Value: -0.01974
42["steer",{"steering_angle":-0.01974,"throttle":0.2}]
CTE: , 0.0959 , Next Steering Value: -0.01958
42["steer",{"steering_angle":-0.01958,"throttle":0.2}]
CTE: , 0.0959 , Next Steering Value: -0.01918
42["steer",{"steering_angle":-0.01918,"throttle":0.2}]
CTE: , 0.0959 , Next Steering Value: -0.01918
42["steer",{"steering_angle":-0.01918,"throttle":0.2}]
CTE: , 0.0955 , Next Steering Value: -0.0183
42["steer",{"steering_angle":-0.0183,"throttle":0.2}]
CTE: , 0.0952 , Next Steering Value: -0.01844
42["steer",{"steering_angle":-0.01844,"throttle":0.2}]
CTE: , 0.0948 , Next Steering Value: -0.01816
42["steer",{"steering_angle":-0.01816,"throttle":0.2}]
CTE: , 0.0943 , Next Steering Value: -0.01786
42["steer",{"steering_angle":-0.01786,"throttle":0.2}]
CTE: , 0.0937 , Next Steering Value: -0.01754
42["steer",{"steering_angle":-0.01754,"throttle":0.2}]
CTE: , 0.093 , Next Steering Value: -0.0172
42["steer",{"steering_angle":-0.0172,"throttle":0.2}]
CTE: , 0.0923 , Next Steering Value: -0.01706
42["steer",{"steering_angle":-0.01706,"throttle":0.2}]
CTE: , 0.0917 , Next Steering Value: -0.01714
42["steer",{"steering_angle":-0.01714,"throttle":0.2}]
CTE: , 0.0909 , Next Steering Value: -0.01658
42["steer",{"steering_angle":-0.01658,"throttle":0.2}]
CTE: , 0.0903 , Next Steering Value: -0.01686
42["steer",{"steering_angle":-0.01686,"throttle":0.2}]
CTE: , 0.0898 , Next Steering Value: -0.01696
42["steer",{"steering_angle":-0.01696,"throttle":0.2}]
CTE: , 0.0892 , Next Steering Value: -0.01664
42["steer",{"steering_angle":-0.01664,"throttle":0.2}]
CTE: , 0.0887 , Next Steering Value: -0.01674
42["steer",{"steering_angle":-0.01674,"throttle":0.2}]
CTE: , 0.0881 , Next Steering Value: -0.01642
42["steer",{"steering_angle":-0.01642,"throttle":0.2}]
CTE: , 0.0877 , Next Steering Value: -0.01674
42["steer",{"steering_angle":-0.01674,"throttle":0.2}]
CTE: , 0.0873 , Next Steering Value: -0.01666
42["steer",{"steering_angle":-0.01666,"throttle":0.2}]
CTE: , 0.087 , Next Steering Value: -0.0168
42["steer",{"steering_angle":-0.0168,"throttle":0.2}]
CTE: , 0.0866 , Next Steering Value: -0.01652
42["steer",{"steering_angle":-0.01652,"throttle":0.2}]
CTE: , 0.0864 , Next Steering Value: -0.01688
42["steer",{"steering_angle":-0.01688,"throttle":0.2}]
CTE: , 0.0862 , Next Steering Value: -0.01684
42["steer",{"steering_angle":-0.01684,"throttle":0.2}]
CTE: , 0.086 , Next Steering Value: -0.0168
42["steer",{"steering_angle":-0.0168,"throttle":0.2}]
CTE: , 0.0859 , Next Steering Value: -0.01698
42["steer",{"steering_angle":-0.01698,"throttle":0.2}]
CTE: , 0.0858 , Next Steering Value: -0.01696
42["steer",{"steering_angle":-0.01696,"throttle":0.2}]
CTE: , 0.0857 , Next Steering Value: -0.01694
42["steer",{"steering_angle":-0.01694,"throttle":0.2}]
CTE: , 0.0857 , Next Steering Value: -0.01714
42["steer",{"steering_angle":-0.01714,"throttle":0.2}]
CTE: , 0.0858 , Next Steering Value: -0.01736
42["steer",{"steering_angle":-0.01736,"throttle":0.2}]
CTE: , 0.0858 , Next Steering Value: -0.01716
42["steer",{"steering_angle":-0.01716,"throttle":0.2}]
CTE: , 0.0859 , Next Steering Value: -0.01738
42["steer",{"steering_angle":-0.01738,"throttle":0.2}]
CTE: , 0.086 , Next Steering Value: -0.0174
42["steer",{"steering_angle":-0.0174,"throttle":0.2}]
CTE: , 0.0861 , Next Steering Value: -0.01742
42["steer",{"steering_angle":-0.01742,"throttle":0.2}]
CTE: , 0.0862 , Next Steering Value: -0.01744
42["steer",{"steering_angle":-0.01744,"throttle":0.2}]
CTE: , 0.0863 , Next Steering Value: -0.01746
42["steer",{"steering_angle":-0.01746,"throttle":0.2}]
CTE: , 0.0865 , Next Steering Value: -0.0177
42["steer",{"steering_angle":-0.0177,"throttle":0.2}]
CTE: , 0.0866 , Next Steering Value: -0.01752
42["steer",{"steering_angle":-0.01752,"throttle":0.2}]
CTE: , 0.0867 , Next Steering Value: -0.01754
42["steer",{"steering_angle":-0.01754,"throttle":0.2}]
CTE: , 0.0868 , Next Steering Value: -0.01756
42["steer",{"steering_angle":-0.01756,"throttle":0.2}]
CTE: , 0.0869 , Next Steering Value: -0.01758
42["steer",{"steering_angle":-0.01758,"throttle":0.2}]
CTE: , 0.087 , Next Steering Value: -0.0176
42["steer",{"steering_angle":-0.0176,"throttle":0.2}]
CTE: , 0.0871 , Next Steering Value: -0.01762
42["steer",{"steering_angle":-0.01762,"throttle":0.2}]
CTE: , 0.0871 , Next Steering Value: -0.01742
42["steer",{"steering_angle":-0.01742,"throttle":0.2}]
CTE: , 0.0872 , Next Steering Value: -0.01764
42["steer",{"steering_angle":-0.01764,"throttle":0.2}]
CTE: , 0.0873 , Next Steering Value: -0.01766
42["steer",{"steering_angle":-0.01766,"throttle":0.2}]
CTE: , 0.0873 , Next Steering Value: -0.01746
42["steer",{"steering_angle":-0.01746,"throttle":0.2}]
CTE: , 0.0873 , Next Steering Value: -0.01746
42["steer",{"steering_angle":-0.01746,"throttle":0.2}]
CTE: , 0.0874 , Next Steering Value: -0.01768
42["steer",{"steering_angle":-0.01768,"throttle":0.2}]
CTE: , 0.0874 , Next Steering Value: -0.01748
42["steer",{"steering_angle":-0.01748,"throttle":0.2}]
CTE: , 0.0874 , Next Steering Value: -0.01748
42["steer",{"steering_angle":-0.01748,"throttle":0.2}]
CTE: , 0.0874 , Next Steering Value: -0.01748
42["steer",{"steering_angle":-0.01748,"throttle":0.2}]
CTE: , 0.0874 , Next Steering Value: -0.01748
42["steer",{"steering_angle":-0.01748,"throttle":0.2}]
CTE: , 0.0874 , Next Steering Value: -0.01748
42["steer",{"steering_angle":-0.01748,"throttle":0.2}]
CTE: , 0.0874 , Next Steering Value: -0.01748
42["steer",{"steering_angle":-0.01748,"throttle":0.2}]
CTE: , 0.0874 , Next Steering Value: -0.01748
42["steer",{"steering_angle":-0.01748,"throttle":0.2}]
CTE: , 0.0873 , Next Steering Value: -0.01726
42["steer",{"steering_angle":-0.01726,"throttle":0.2}]
CTE: , 0.0873 , Next Steering Value: -0.01746
42["steer",{"steering_angle":-0.01746,"throttle":0.2}]
CTE: , 0.0873 , Next Steering Value: -0.01746
42["steer",{"steering_angle":-0.01746,"throttle":0.2}]
CTE: , 0.0873 , Next Steering Value: -0.01746
42["steer",{"steering_angle":-0.01746,"throttle":0.2}]
CTE: , 0.0873 , Next Steering Value: -0.01746
42["steer",{"steering_angle":-0.01746,"throttle":0.2}]
CTE: , 0.0873 , Next Steering Value: -0.01746
42["steer",{"steering_angle":-0.01746,"throttle":0.2}]
CTE: , 0.0873 , Next Steering Value: -0.01746
42["steer",{"steering_angle":-0.01746,"throttle":0.2}]
CTE: , 0.0872 , Next Steering Value: -0.01724
42["steer",{"steering_angle":-0.01724,"throttle":0.2}]
CTE: , 0.0872 , Next Steering Value: -0.01744
42["steer",{"steering_angle":-0.01744,"throttle":0.2}]
CTE: , 0.0897 , Next Steering Value: -0.02294
42["steer",{"steering_angle":-0.02294,"throttle":0.2}]
CTE: , 0.1113 , Next Steering Value: -0.06546
42["steer",{"steering_angle":-0.06546,"throttle":0.2}]
CTE: , 0.1982 , Next Steering Value: -0.21344
42["steer",{"steering_angle":-0.21344,"throttle":0.2}]
CTE: , 0.3055 , Next Steering Value: -0.2757
42["steer",{"steering_angle":-0.2757,"throttle":0.2}]
CTE: , 0.4963 , Next Steering Value: -0.48086
42["steer",{"steering_angle":-0.48086,"throttle":0.2}]
CTE: , 0.6743 , Next Steering Value: -0.49086
42["steer",{"steering_angle":-0.49086,"throttle":0.2}]
CTE: , 0.3228 , Next Steering Value: 0.63844
42["steer",{"steering_angle":0.63844,"throttle":0.2}]
CTE: , -0.0973 , Next Steering Value: 0.85966
42["steer",{"steering_angle":0.85966,"throttle":0.2}]
CTE: , -0.1881 , Next Steering Value: 0.21922
42["steer",{"steering_angle":0.21922,"throttle":0.2}]
CTE: , -0.2594 , Next Steering Value: 0.19448
42["steer",{"steering_angle":0.19448,"throttle":0.2}]
CTE: , -0.2955 , Next Steering Value: 0.1313
42["steer",{"steering_angle":0.1313,"throttle":0.2}]
CTE: , -0.321 , Next Steering Value: 0.1152
42["steer",{"steering_angle":0.1152,"throttle":0.2}]
CTE: , -0.3431 , Next Steering Value: 0.11282
42["steer",{"steering_angle":0.11282,"throttle":0.2}]
CTE: , -0.3537 , Next Steering Value: 0.09194
42["steer",{"steering_angle":0.09194,"throttle":0.2}]
CTE: , -0.3539 , Next Steering Value: 0.07118
42["steer",{"steering_angle":0.07118,"throttle":0.2}]
CTE: , -0.3483 , Next Steering Value: 0.05846
42["steer",{"steering_angle":0.05846,"throttle":0.2}]
CTE: , -0.3332 , Next Steering Value: 0.03644
42["steer",{"steering_angle":0.03644,"throttle":0.2}]
CTE: , -0.3103 , Next Steering Value: 0.01626
42["steer",{"steering_angle":0.0162600000000001,"throttle":0.2}]
CTE: , -0.2814 , Next Steering Value: -0.00152
42["steer",{"steering_angle":-0.00152000000000008,"throttle":0.2}]
CTE: , -0.2652 , Next Steering Value: 0.02064
42["steer",{"steering_angle":0.02064,"throttle":0.2}]
CTE: , -0.2314 , Next Steering Value: -0.02132
42["steer",{"steering_angle":-0.02132,"throttle":0.2}]
CTE: , -0.1943 , Next Steering Value: -0.03534
42["steer",{"steering_angle":-0.03534,"throttle":0.2}]
CTE: , -0.1557 , Next Steering Value: -0.04606
42["steer",{"steering_angle":-0.04606,"throttle":0.2}]
CTE: , -0.1273 , Next Steering Value: -0.03134
42["steer",{"steering_angle":-0.03134,"throttle":0.2}]
CTE: , -0.1001 , Next Steering Value: -0.03438
42["steer",{"steering_angle":-0.03438,"throttle":0.2}]
CTE: , -0.0561 , Next Steering Value: -0.07678
42["steer",{"steering_angle":-0.07678,"throttle":0.2}]
CTE: , -0.0306 , Next Steering Value: -0.04488
42["steer",{"steering_angle":-0.04488,"throttle":0.2}]
CTE: , -0.0074 , Next Steering Value: -0.04492
42["steer",{"steering_angle":-0.04492,"throttle":0.2}]
CTE: , 0.0207 , Next Steering Value: -0.06034
42["steer",{"steering_angle":-0.06034,"throttle":0.2}]
CTE: , 0.0402 , Next Steering Value: -0.04704
42["steer",{"steering_angle":-0.04704,"throttle":0.2}]
CTE: , 0.0631 , Next Steering Value: -0.05842
42["steer",{"steering_angle":-0.05842,"throttle":0.2}]
CTE: , 0.0828 , Next Steering Value: -0.05596
42["steer",{"steering_angle":-0.05596,"throttle":0.2}]
CTE: , 0.0958 , Next Steering Value: -0.04516
42["steer",{"steering_angle":-0.04516,"throttle":0.2}]
CTE: , 0.1114 , Next Steering Value: -0.05348
42["steer",{"steering_angle":-0.05348,"throttle":0.2}]
CTE: , 0.1202 , Next Steering Value: -0.04164
42["steer",{"steering_angle":-0.04164,"throttle":0.2}]
CTE: , 0.1294 , Next Steering Value: -0.04428
42["steer",{"steering_angle":-0.04428,"throttle":0.2}]
CTE: , 0.1347 , Next Steering Value: -0.03754
42["steer",{"steering_angle":-0.03754,"throttle":0.2}]
CTE: , 0.1398 , Next Steering Value: -0.03816
